frame_id,player,x,y,speed
2,1,67.03518075373677,14.039894860905632,0.27465914655231816
3,1,67.05642753967562,14.033387531124037,0.22220964281912564
5,1,67.07177843344931,14.045569407637869,0.1959714405338812
6,1,67.10484396810253,14.077650933327654,0.4607118266864334
7,1,67.14853289509055,14.106478793610837,0.5234279195717151
8,1,67.2075727178445,14.147488528553088,0.7188531860436469
9,1,67.3976523631221,14.199014568830693,1.9693959575349484
10,1,67.6125109379695,14.217626294698269,2.1566317146240936
11,1,67.81204558232626,14.30002340530443,2.158781094386889
12,1,68.06591951669496,14.483961955704403,3.135049678634869
13,1,68.2607536302227,14.626890768680632,2.4163811241799418
14,1,68.50280882050662,14.77224044236883,2.823424211567414
15,1,68.83930615799758,14.922431841353031,3.6849411727643924
16,1,69.10377652637054,15.027149408233054,2.8444743725440444
17,1,69.39424815862337,15.2167624139445,3.4688162401394624
18,1,69.7059935570808,15.47583531176699,4.0534424856598825
19,1,70.01654360017304,15.69306567474312,3.7898596262042576
20,1,70.28696383371161,15.931028459908408,3.6021297843175626
21,1,70.60107301277107,16.197819049189473,4.121186660397028
22,1,70.92933772807358,16.434948969149726,4.049547162992348
23,1,71.25640707747937,16.630236362375495,3.809350670043944
24,1,71.55399700664684,16.91896974587392,4.1464048606998025
25,1,71.86574247095076,17.178042462149783,4.053441831735394
26,1,72.1314622509026,17.476536810345685,3.996321775865267
27,1,72.37946739193066,17.75513151360729,3.729900248823937
28,1,72.65817434297888,18.058089907637893,4.116568389765901
29,1,72.97464736157525,18.33259805085313,4.189390077218572
30,1,73.23091217267739,18.60022125055828,3.705318210756537
31,1,73.49073613898598,18.917404684297303,4.100168583202432
32,1,73.78362567906149,19.26666955962237,4.55818204793836
33,1,73.99622860504577,19.58143212614747,3.798361191652893
34,1,74.23716959555384,19.912840608085737,4.097366749604375
35,1,74.52179955882055,20.27307684489145,4.591125812882383
36,1,74.81349377356625,20.580499126714017,4.237852926625781
37,1,75.02139629096573,20.955793302304283,4.290328367071879
38,1,75.27415614351638,21.325790501864788,4.480909179441645
39,1,75.46317568677301,21.715309759288186,4.329591662462202
40,1,75.67461038002862,22.06419691493908,4.079545034562889
41,1,75.91201938926106,22.42201220891023,4.294121822496249
42,1,76.19428573158707,22.77453051057335,4.516009754391105
43,1,76.43286312497352,23.09822103546101,4.021128306049453
44,1,76.6325061620664,23.484486516434973,4.348084222410124
45,1,76.85222765612464,23.898369332930592,4.6858992812642555
46,1,77.07901337963014,24.259438203571463,4.263830364024667
47,1,77.34122847179258,24.660306233833616,4.790114113922681
48,1,77.62585869815022,25.020542143819387,4.591124879587609
49,1,77.88215087966951,25.364132126812446,4.286487591502918
50,1,78.14436604003508,25.765000077953296,4.79011382513406
51,1,78.41247708403031,26.14717879815048,4.668448415520646
52,1,78.63689916738196,26.500529774253323,4.185954894748891
53,1,78.90501025390535,26.882708445207687,4.668448256639424
54,1,79.18847227909866,27.27706891134157,4.8566541669757495
55,1,79.46008837560035,27.556873377400485,3.8995620665060544
56,1,79.66087287387555,27.833046704178606,3.41447098642407
57,1,79.92069728902905,28.1502295375584,4.100166783201544
58,1,80.1344689649269,28.430866892662145,3.5278272987180026
59,1,80.32577129497005,28.60020196699885,2.554817975523076
60,1,80.51000946485036,28.822350948107136,2.8860677928332374
61,1,80.76152002926088,28.998570794852533,3.0710095798787607
62,1,80.91032883598166,29.18092061268812,2.353625225526228
63,1,81.03905919043495,29.33565310174929,2.0128002217988925
64,1,81.15366123161294,29.596013414832605,2.844663784544719
65,1,81.282418745891,29.826713069212552,2.6419846330758476
66,1,81.40286234999263,29.916449811745583,1.501976854995827
67,1,81.62948549185046,29.82171524158996,2.4562713043978706
68,1,81.82779770983016,29.78630197754535,2.014493362369887
69,1,82.0225507000355,29.70132849715666,2.1248345715204437
70,1,82.25273306944243,29.656154144582047,2.3457332609724624
71,1,82.50299389732842,29.638597103079327,2.508759288582943
72,1,82.8441104949759,29.500354129403696,3.6806474017659916
73,1,83.14036979011377,29.36740819013804,3.247217158165075
74,1,83.54764475277041,29.36929510600335,4.072793336991862
75,1,83.93130917820093,29.36997164824856,3.836650219271282
76,1,84.30198644877859,29.36618412573568,3.70696620229654
77,1,84.73640401950186,29.34287441284948,4.350424904166762
78,1,85.16845782272269,29.311846935676137,4.331664728684822
79,1,85.59225200686946,29.291790892269475,4.242684944628315
80,1,86.05503479106903,29.3610941206354,4.679432046877594
81,1,86.55321980315205,29.394229287882617,4.992857353987324
82,1,86.99122373683034,29.496446798090982,4.497731264880684
83,1,87.45164274713983,29.558032199531333,4.6451956549207125
84,1,87.959282826453,29.62203827436654,5.116592887272725
85,1,88.42912975759617,29.638527498510435,4.701361858201506
86,1,88.89547176043301,29.757390737542927,4.81251839688089
87,1,89.36770960860248,29.85756475628437,4.8274570870650155
88,1,89.79155808044828,29.989442730948724,4.438911209830552
1,2,76.96932964711709,11.267461951511397,0.8071623392095789
2,2,76.94457763839713,11.376343389757904,1.1165943547368014
3,2,76.94343616356987,11.486435257268695,1.1009778497678697
4,2,76.96946431195262,11.647297773512832,1.629546367570733
5,2,77.02855798506734,11.840241752573874,2.017905876350447
6,2,77.08292416905344,12.017750212275658,1.8564734101761529
7,2,77.08180964618705,12.203809245739947,1.8606237151795424
8,2,77.05705765193895,12.312690690404333,1.1165943852385223
9,2,77.05830688672408,12.50646748576306,1.9378082208269918
10,2,77.00407541583482,12.708794861997884,2.0946937630326947
11,2,77.10332589200685,12.95697357666628,2.6728885392928827
12,2,77.1565776165552,13.320541074729729,3.6744669248135597
13,2,77.21333454785434,13.58173445823662,2.6728885655461565
14,2,77.21819684763823,13.977005821020832,3.95301267638338
15,2,77.28557719884934,14.234945532554384,2.665952109760137
16,2,77.34355649717358,14.613948548156298,3.8341216056551426
17,2,77.33426332893724,15.038880539477258,4.250335989352673
18,2,77.3438262417796,15.37362026281892,3.348762931066968
19,2,77.32983260530942,15.859083924279616,4.856653049791448
20,2,77.38544824768383,16.230369190169128,3.7542755405452475
21,2,77.36553179582307,16.658554882199024,4.28648634564304
22,2,77.34325161899528,17.07902282489708,4.2105783108287405
23,2,77.30089306403545,17.471873417361877,3.951276188501973
24,2,77.28094968583832,17.82409195802294,3.527827075117524
25,2,77.2551374594678,18.270966880631203,4.4761978004367045
26,2,77.28124682680593,18.65973095802499,3.8963984259138567
27,2,77.30971997167379,19.056212799481496,3.9750291896212286
28,2,77.29099909932495,19.526241022755013,4.70400894700637
29,2,77.2663553525418,19.93899126683017,4.134852817690284
30,2,77.27830931333405,20.35741600038634,4.185954548608674
31,2,77.30680960701228,20.82986505032967,4.733079035174667
32,2,77.38369936102987,21.270610184062686,4.474017290782638
33,2,77.47474464373846,21.681694678169105,4.210459651845836
34,2,77.56934912332204,22.14233940038206,4.702590431452968
35,2,77.62146008249192,22.615998852718945,4.765173961710984
36,2,77.76089487047392,22.99537940199776,4.041926041761268
37,2,77.91334390364052,23.45519120709226,4.8442502393837445
38,2,78.08348056170323,23.85893539759002,4.381276683541425
39,2,78.25244890499903,24.29680429234161,4.6933939748023015
40,2,78.42614480445971,24.750108686372773,4.854432398719922
41,2,78.54080084724265,25.16240351438616,4.279404553827923
42,2,78.76995040362327,25.531190010690946,4.34180836802126
43,2,78.98967202873581,25.945072648080483,4.685898313820046
44,2,79.18931523778082,26.33133792639482,4.348083211589222
45,2,79.28392005011779,26.791982561367263,4.702590246302648
46,2,79.40330375591884,27.21971285065832,4.440784498124212
47,2,79.52029660079927,27.56375818848777,3.633930657502951
48,2,79.65030374281488,27.988234771938693,4.439394405470586
49,2,79.81924523599767,28.35013634787292,3.9939201141548337
50,2,79.88431667019692,28.752292599149747,4.073867228933454
51,2,79.93284175365235,29.100424561390035,3.514975773140261
52,2,80.021496626649,29.42782398998086,3.391903187705218
53,2,80.18215143641085,29.724729793988217,3.375840996742486
54,2,80.36049379818326,29.96556797079792,2.99681539991342
55,2,80.60730401255742,30.202319469315206,3.42003733853304
56,2,80.78445092941382,30.4013151499814,2.66421303719373
57,2,81.12094860864164,30.5515053703382,3.684939489551116
58,2,81.35830376231885,30.7573858018196,3.1420410729985706
59,2,81.64171169487574,30.99981164570891,3.729481814161477
60,2,81.92984717681009,31.2576729734957,3.8667107509808085
61,2,82.14717822835362,31.58787038394773,3.953012975367607
62,2,82.53326077663343,31.748198956111224,4.180490224103032
63,2,82.8614173495169,31.68145899055802,3.348745426703385
64,2,83.41155101099186,31.732450364877103,5.524917788915901
65,2,83.82363504148123,31.97767412415775,4.7952887327052105
66,2,84.24748358002606,32.10955228666483,4.438912404777017
67,2,84.81410928148135,32.06263350774394,5.685649104237188
68,2,85.29104755291937,32.102275963246875,4.785829489655733
69,2,85.80580616722023,32.26540237183959,5.399876444672593
70,2,86.31469612807764,32.52318507058341,5.704567573735178
71,2,86.8825716585609,32.67004287435838,5.865576123888051
72,2,87.39023896355954,32.81001590679757,5.266104275218995
73,2,87.8932059131271,33.01052052876411,5.4145900656212955
74,2,88.4126920840105,33.1890822053763,5.493178989379923
75,2,88.8105391305803,33.23606487002781,4.006115865050134
76,2,89.28630910121451,33.30983175525922,4.814546897829829
77,2,89.73257269921,33.40107747172595,4.554964101608273
78,2,90.09974508275351,33.49966361196902,3.801773090086459
79,2,90.40790472595292,33.63320745143844,3.358516380144914
80,2,90.4941416568321,33.80095442175007,1.8861562580070765
81,2,90.75513463777727,34.08401176653509,3.850179171667148
82,2,91.24986921258385,34.371454626452014,5.7217628160057306
83,2,91.8744481364673,34.62757067907633,6.750513051400359
84,2,92.44229647747372,34.698460886891844,5.722562013188462
85,2,92.948741098319,34.72062397085815,5.069293405140636
86,2,93.2061204204938,34.80218685404164,2.6999373955031505
87,2,93.24627737925012,34.85742135272911,0.6828931967600942
88,2,93.17900504167903,34.9033505351298,0.8145586042927611
1,3,78.084568831947,3.640699312820448,0.2222096567364205
2,3,78.05269864163633,3.6504602771598482,0.33331448442474954
3,3,78.03381558613236,3.6646853427495536,0.2364153709463845
4,3,78.00667286898266,3.6898818230364014,0.370349795884132
5,3,77.96890675682526,3.718331957922512,0.4728307733770247
6,3,77.9512189906896,3.77439946889276,0.5879135019089863
7,3,77.93116748775746,3.8227492233154514,0.5234273132510316
8,3,77.90522006332857,3.8897881488423742,0.7188523054353645
9,3,77.85802584623059,3.963334384505476,0.8738617114683491
10,3,77.77423396396462,4.031206070086579,1.0783155956070725
11,3,77.69633800508544,4.080388584025769,0.9212328743095223
12,3,77.68101397869384,4.14417385853994,0.6560020601871956
13,3,77.65270281952866,4.203495028663575,0.657306850573889
14,3,77.65392496077718,4.321304612106502,1.1781592243931778
15,3,77.69174476978193,4.444788745686527,1.29145922115899
16,3,77.72483710433322,4.552837362365644,1.130026821465979
17,3,77.77208501887141,4.631225390766076,0.9152621714413285
18,3,77.80754109490239,4.74699176446973,1.2107430201330414
19,3,77.84772465138438,4.8781936524269724,1.3721754120769805
20,3,77.87848011069407,5.054491644315021,1.789605549307122
21,3,77.87263791030931,5.225115090119889,1.7072343589461387
22,3,77.86445883632337,5.463987916744546,2.390128125246033
23,3,77.81378618916334,5.715875375344471,2.5693386108127747
24,3,77.82449018432051,5.940523135198706,2.2490262675178134
25,3,77.85763628540965,6.200506027776669,2.620873298170215
26,3,77.90847013898039,6.4044213979035405,2.101560345144297
27,3,77.96047243143917,6.574212074054181,1.775756518463614
28,3,78.01722908922349,6.835405406021746,2.672887481117845
29,3,78.05390739744901,7.068981363964717,2.3643820846737693
30,3,78.02448160256719,7.314361523642013,2.4713822077469554
31,3,78.05879618474813,7.540219726674387,2.2845003485940953
32,3,78.06126748291665,7.851806053183218,3.115961267119754
33,3,78.12275167749863,8.12843489990017,2.8337929532579857
34,3,78.21018326169511,8.338024795081367,2.2709514763017498
35,3,78.2397972946389,8.624414622818705,2.879168706043786
36,3,78.27886631343587,8.941675484103467,3.1965738272861226
37,3,78.2777786098131,9.20370160931594,2.620283828004783
38,3,78.2932102156216,9.443784896776211,2.4057871762805636
39,3,78.33934359598688,9.708231887551175,2.6844086818862185
40,3,78.3866723182754,10.014521329959743,3.099245561171556
41,3,78.49065017948553,10.278135511418682,2.83379308150928
42,3,78.57571808919255,10.4800076290312,2.190636919511852
43,3,78.5888129227763,10.788340304663752,3.086106179788943
44,3,78.64203759761229,11.075940561495852,2.9248380081858634
45,3,78.6799113975736,11.351358970635854,2.7801029624227858
46,3,78.72604485722981,11.61580595608192,2.684408765657016
47,3,78.76275027611834,11.925349059907038,3.117117593249745
48,3,78.85493642129342,12.226341582915246,3.1479324050730058
49,3,78.92584885099228,12.45787428899738,2.4214864581804245
50,3,78.96725486139019,12.706885755433312,2.5243052135913615
51,3,78.994505339368,12.985557830780053,2.800012752258085
52,3,79.02648332884539,13.279665419492428,2.95840946370213
53,3,79.0856040082254,13.548576486457645,2.7533328288952967
54,3,79.10106273714332,13.864626930960435,3.164282790304453
55,3,79.16847004849075,14.198533719879872,3.406427590740453
56,3,79.21340826515062,14.421138245972145,2.2709517465885276
57,3,79.2807886335437,14.679077880417406,2.6659514073317494
58,3,79.30803919795812,14.95774995811869,2.8000128598143155
59,3,79.29043245887065,15.241718970809815,2.8451431849744706
60,3,79.28344912401354,15.522434314971548,2.808021926794137
61,3,79.31306347687008,15.808824155152418,2.8791691588709445
62,3,79.3474053454631,16.110649509758545,3.037727911146326
63,3,79.39826650711743,16.390532002548692,2.8446628541051067
64,3,79.42668552449045,16.635079389301055,2.461931455501104
65,3,79.51061225379635,16.947043312430246,3.2305600942582995
66,3,79.54022667127586,17.233433153521116,2.8791692343921724
67,3,79.52025627760426,17.509684433085912,2.769721756505263
68,3,79.52270104972968,17.74530366350743,2.3563191349045405
69,3,79.55112011950942,17.989851052990897,2.461931543124731
70,3,79.64094279485658,18.2831257827414,3.067216655483489
71,3,79.7779865520254,18.578821308544008,3.2590924405212016
72,3,79.87134137805319,18.8456890820264,2.8272518824138877
73,3,80.00009850356513,19.07638886894852,2.641983895787571
74,3,80.13241478494312,19.356648861759204,3.099246067803359
75,3,80.23519763936315,19.578420482935,2.4443192737788975
76,3,80.38992908192198,19.81804840100532,2.852426308163824
77,3,80.55292016530859,20.046704872979245,2.8080219984733787
78,3,80.77375571579338,20.274528439404936,3.1728838266920967
79,3,80.94381104853089,20.450371000497466,2.446209771954229
80,3,81.17054248472051,20.659505350661444,3.084547301876226
81,3,81.36540376353825,20.87840073146554,2.9306331350043635
82,3,81.54727790149553,21.09283203140517,2.8117429550281297
83,3,81.71852866059118,21.3105170009134,2.7697214379903405
84,3,81.9062986855609,21.506259086555524,2.712425968918945
85,3,82.10469210246806,21.69874747827523,2.7642671509631573
86,3,82.28653921133863,21.83721158918648,2.2856220381994117
87,3,82.45776293674703,21.97892937505404,2.222644707863431
88,3,82.62072703505365,22.13161859046795,2.2331881658428254
1,4,77.26018888754355,9.219902396764583,1.2563288694325825
2,4,77.21891754425901,9.35072665999401,1.3717985138507829
3,4,77.1103467665149,9.451512684622248,1.4813992216930245
4,4,77.0159315477114,9.52263810916644,1.182076966965458
5,4,76.90380170058937,9.573863920094464,1.2327686855547728
6,4,76.83541458315464,9.805851859999088,2.4185781379195106
7,4,76.8248450172989,9.961039845390165,1.555475057084493
8,4,76.77531403924898,10.102835545578838,1.5019766435792992
9,4,76.69980878554917,10.235703056541784,1.5282283470006097
10,4,76.62903102460577,10.384006090120812,1.643267513611323
11,4,76.53934330620842,10.470567047045368,1.246462438062854
12,4,76.49573516425393,10.669640740158028,2.0379402673836426
13,4,76.4497902085498,10.936963844637678,2.7124266099434253
14,4,76.36371543617624,11.2250193758938,3.0064074162762338
15,4,76.27527693059817,11.505357156154538,2.9395686811231405
16,4,76.24234608547094,11.85311154849714,3.4931011716577167
17,4,76.24009009380055,12.149262481826746,2.9615952594913075
18,4,76.24136626677374,12.419006471491295,2.6974700846831663
19,4,76.15651385599789,12.824871686947652,4.146402111854434
20,4,76.09644040225353,13.197822632297896,3.77758160047424
21,4,76.06348269038202,13.469609884137828,2.7377823331029894
22,4,75.99870873624403,13.903092508829442,4.3829539245148466
23,4,76.00593480493944,14.306081699067695,4.030539709737074
24,4,76.04027660201822,14.607907181383736,3.037729099210636
25,4,76.00381378353597,14.982068592451965,3.759339019884185
26,4,75.9366761788248,15.407833499120006,4.310257692022602
27,4,75.89312215238775,15.758841648186642,3.5369997728309994
28,4,75.85782778379574,16.098878373350292,3.41863520888567
29,4,75.79069025194497,16.524643316270705,4.310257936632521
30,4,75.80734449989394,16.882536407496545,3.582803772493457
31,4,75.8322584031922,17.22945806850357,3.4781509664393075
32,4,75.79579573757286,17.603619540296208,3.7593394759997665
33,4,75.72276242350931,18.04807372114732,4.504146798663836
34,4,75.65326126430553,18.466120959664018,4.237852106458028
35,4,75.62152617966296,18.85571798580669,3.9088739859003647
36,4,75.5638438529529,19.3123540537976,4.602648687493786
37,4,75.55455099234945,19.73728622752484,4.250337745718033
38,4,75.56647790257539,20.07974384866377,3.426652498630005
39,4,75.58315938691776,20.513604199110727,4.341809249723211
40,4,75.57386660485278,20.93853639364363,4.250337936553476
41,4,75.56810596531,21.337061632950224,3.9856687184501363
42,4,75.57886460813816,21.713643996814707,3.767360152271953
43,4,75.6120654591128,22.125561487975748,4.132533315411344
44,4,75.69365575694621,22.50577505085396,3.88869296932901
45,4,75.76225892857526,22.881524533207298,3.8196082082638627
46,4,75.82969377897967,23.291398738291075,4.153845483911552
47,4,75.89596031277637,23.73539766938765,4.489168122451279
48,4,75.91144662127863,24.12741556932865,3.9232366691952345
49,4,76.0048558498015,24.54621792628312,4.2909287824882005
50,4,76.10772015733306,24.99589131997861,4.612886588260844
51,4,76.21881702264173,25.358626048448727,3.793665730130962
52,4,76.33700520023619,25.744514049878813,4.035814601425665
53,4,76.44103792018136,26.16006269960507,4.283730700084982
54,4,76.51320051010265,26.585372408906505,4.313882105600693
55,4,76.60424613389196,26.99645698017303,4.210461142732081
56,4,76.69175969488916,27.43394851608248,4.46158567496827
57,4,76.8288581276466,27.881578564543595,4.681545049979185
58,4,76.96592946177523,28.25324138695838,3.961335686421022
59,4,77.10775548652002,28.716306934229458,4.842977620889576
60,4,77.22833477393655,29.18587985771422,4.848072761664214
61,4,77.35361448672819,29.59492107519278,4.277963581349166
62,4,77.49071307065888,30.04255107704016,4.681545046987013
63,4,77.67503276197006,30.49260180658284,4.863326102236475
64,4,77.86641663075824,30.889838580376384,4.409363215774297
65,4,78.04481337401347,31.282611273791662,4.313882088059038
66,4,78.24209313258817,31.66115880305508,4.26869459032534
67,4,78.46064685841327,32.10916613140888,4.98473968558781
68,4,78.65439460080475,32.51412059306044,4.489168115512079
69,4,78.95318071945994,32.84469556291099,4.455928134437593
70,4,79.25196685437425,33.17527050396562,4.455928029830628
71,4,79.5471937490077,33.45628517979627,4.07588232591569
72,4,79.89790134130334,33.72874908080198,4.441085370098766
73,4,80.27221948226561,34.002423301956135,4.636934870987347
74,4,80.6217588105653,34.309011857287565,4.649454637787189
75,4,81.00550486722169,34.53758983027781,4.466642203441637
76,4,81.42938068257538,34.74543520397227,4.720915231265554
77,4,81.82845047270493,34.91022772459067,4.317560332477176
78,4,82.2298840409199,35.082737968715406,4.369309945721164
79,4,82.67381113675118,35.24223336574505,4.71709707433335
80,4,83.09768697002586,35.450078601254226,4.720914783791035
81,4,83.51563975925151,35.60064583540069,4.442465824517035
82,4,83.948943482818,35.763394835909814,4.628599723710149
83,4,84.43416861348557,35.868032814356035,4.963794254042713
84,4,84.82731537070889,35.97554716414944,4.07582762303205
85,4,85.27713830675278,36.11635315797494,4.713459469310521
86,4,85.75766311359806,36.28152269806536,5.081191464286451
87,4,86.15436915148675,36.43859716271711,4.266709129328803
88,4,86.60419209380646,36.57940305699526,4.713459231823631
1,5,76.59040394689231,7.981507101716552,1.412078301848065
2,5,76.62466476701813,8.055431036505656,0.8147730929772807
3,5,76.67191272496764,8.133819070900618,0.9152624468809079
4,5,76.68375833199205,8.248375025970685,1.1516677145683976
5,5,76.64365539123496,8.345074587636471,1.0468548649990765
6,5,76.61653958975249,8.446238248796394,1.0473467921045172
7,5,76.57526822896511,8.577062511947897,1.3717985657659622
8,5,76.51508692666101,8.646144698593488,0.9161952662371707
9,5,76.46196995338978,8.66241300564042,0.5555241366196271
10,5,76.41830795325879,8.709552352344474,0.6425331324627408
11,5,76.40534771591525,8.78105541581338,0.7266812119106435
12,5,76.37347753311714,8.790816399841503,0.33331447025033123
13,5,76.26254300188741,8.883884658801964,1.448039054897743
14,5,76.15630905760071,8.916421274042769,1.1110482550293583
15,5,76.04184236470276,9.035896478920048,1.6545980890675893
16,5,75.9167253746707,9.08265817982558,1.3356989880306045
17,5,75.80106336055822,9.160290922990246,1.393001949741211
18,5,75.67950544036717,9.256612851572132,1.5509429998200484
19,5,75.56033817350495,9.436619715734423,2.1587799479556278
20,5,75.41166447310373,9.634105333267293,2.4719311949026843
21,5,75.30667968289914,9.860418777415015,2.494786186756382
22,5,75.20405864714247,10.094449988106952,2.5554194285421197
23,5,75.08725514667756,10.282174639542404,2.21096364686122
24,5,75.0389195072544,10.465812838608043,1.8989292297112264
25,5,74.94809029777264,10.662465695741044,2.1661553848617494
26,5,74.85133826503451,10.801840563265234,1.6966528677470927
27,5,74.7817827783989,11.067953288374074,2.7505262802956336
28,5,74.60841097924546,11.526254802583214,4.8999801904506946
29,5,74.50701227929498,11.878095733729996,3.6616080781793405
30,5,74.41387324319223,12.218965250437652,3.5336511919919493
31,5,74.29595529112365,12.592749063955772,3.9194257572786957
32,5,74.20162094260712,12.891776127967791,3.1355406921563893
33,5,74.12377894580256,13.092893143739744,2.15655814898504
34,5,74.04479551171762,13.40410208300534,3.210753599058422
35,5,73.95402030499883,13.752689417363095,3.6021280908580238
36,5,73.93994565001009,14.010251647529778,2.579465028285657
37,5,73.91877975541854,14.244660592340333,2.353625894254617
38,5,73.8693028023027,14.538390793869873,2.9786809191353703
39,5,73.82925389422348,14.787024848781446,2.5183885383337588
40,5,73.81632069571053,14.934495167294164,1.4803635521728493
41,5,73.79751858515067,15.176621889530985,2.428556546235883
42,5,73.74097739886857,15.523166032353664,3.5112639984896226
43,5,73.74342209436126,15.758785422531451,2.3563207244304443
44,5,73.73524340687553,15.997658485539027,2.3901303554327473
45,5,73.72119583093317,16.33118796096393,3.3382517185956413
46,5,73.67644647837464,16.640353733276747,3.1238754668550333
47,5,73.66707244913124,16.837384319853605,1.9725345236795457
48,5,73.6754400734367,17.130281740104444,2.930169208870261
49,5,73.7168732640263,17.455260630799764,3.27609506394419
50,5,73.83739771374559,17.772899331402257,3.3973590787636345
51,5,73.85285664570128,18.08895004270251,3.1642855542856214
52,5,73.8600829718176,18.49193941176936,4.030541543887567
53,5,73.86967307879195,18.90264655005194,4.1081908863640635
54,5,73.86268989602266,19.183362134191004,2.808024288002594
55,5,73.91121445999872,19.531494319880657,3.5149772690889773
56,5,73.97628533759172,19.933650847455866,4.07386906738634
57,5,74.07083561651427,20.24236135720257,3.2286519489161742
58,5,74.12408775213993,20.60592906682685,3.67446961383733
59,5,74.16554816105767,21.00687518544132,4.030840551791096
60,5,74.21880033928385,21.370442896499007,3.674469689758756
61,5,74.26023374310314,21.69542179431245,3.276095404228821
62,5,74.3158497199746,22.066707268332745,3.754278094412326
63,5,74.41042716299344,22.45138498450466,3.961336113576122
64,5,74.52149681875123,22.738152586046688,3.0752581310244653
65,5,74.63259355655859,23.10088740388562,3.7936662112536856
66,5,74.71771601719499,23.454694057562623,3.6390243402719236
67,5,74.79930639375046,23.834907677052392,3.8886936880136758
68,5,74.91983115942872,24.15254630208941,3.3973594931535867
69,5,75.10646002603627,24.458380574487336,3.5828052699579964
70,5,75.28246552218995,24.767468517325085,3.5568706904240144
71,5,75.47615861481893,25.020488825066288,3.1864759572548165
72,5,75.69938521052806,25.3319975184192,3.832333219676089
73,5,75.90726090687082,25.63132435989447,3.644295036869909
74,5,76.07381140112108,25.909541205810537,3.242586629320641
75,5,76.3088297547948,26.18367143407353,3.610831048540328
76,5,76.60875676568725,26.404154786703767,3.7224873492054558
77,5,76.86499480135909,26.595810385414893,3.19984061231625
78,5,77.13421999301401,26.791930037799872,3.330842564175563
79,5,77.46718550461304,26.968527535160973,3.768988033791117
80,5,77.74586576796517,27.195518181483216,3.594265470159396
81,5,77.9973762949544,27.37173819046143,3.0710102043250282
82,5,78.33860144025972,27.53736417393337,3.79297463990575
83,5,78.67509905786812,27.687554619770346,3.684939845870481
84,5,78.95255677119161,27.79673551320166,2.981664806331485
85,5,79.27133970762299,27.927026342294376,3.4438098191607147
86,5,79.54290157204242,28.05489640924131,3.001609572012574
87,5,79.82508682431926,28.179512769440088,3.0847650450517516
88,5,80.08838907487618,28.318354255242745,2.976659761011124
